episode,rolling_mean_chips,epsilon
2720000,-0.43845,0.3540002375
2725000,-0.4642,0.3528127375000001
2730000,-0.4672,0.3516252375000001
2735000,-0.4432,0.35043773749999996
2740000,-0.4408,0.34925023750000006
2745000,-0.3667,0.34806273750000005
2750000,-0.27755,0.34687523750000004
2755000,-0.29825,0.34568773750000004
2760000,-0.3576,0.34450023750000003
2765000,-0.3964,0.3433127375
2770000,-0.36655,0.3421252375
2775000,-0.3762,0.3409377375
2780000,-0.45845,0.3397502375
2785000,-0.49465,0.3385627375
2790000,-0.3829,0.3373752375000001
2795000,-0.36325,0.3361877375000001
2800000,-0.466,0.33500023749999996
2805000,-0.41915,0.33381273750000007
2810000,-0.3684,0.33262523750000006
2815000,-0.4382,0.33143773750000005
2820000,-0.3824,0.33025023750000004
2825000,-0.34095,0.32906273750000004
2830000,-0.38055,0.3278752375
2835000,-0.3748,0.3266877375
2840000,-0.4069,0.3255002375
2845000,-0.44895,0.3243127375
2850000,-0.40405,0.3231252375
2855000,-0.36665,0.3219377375000001
2860000,-0.3814,0.3207502375
2865000,-0.31265,0.31956273749999997
2870000,-0.28255,0.3183752375000001
2875000,-0.37735,0.31718773750000007
2880000,-0.4204,0.31600023749999995
2885000,-0.4722,0.31481273750000005
2890000,-0.4867,0.31362523750000004
2895000,-0.4519,0.31243773750000003
2900000,-0.3895,0.3112502375
2905000,-0.31805,0.3100627375
2910000,-0.3882,0.3088752375
2915000,-0.4879,0.3076877375
2920000,-0.4076,0.3065002375000001
2925000,-0.3663,0.3053127375
2930000,-0.3919,0.3041252375
2935000,-0.35345,0.3029377375000001
2940000,-0.381,0.3017502375000001
2945000,-0.45295,0.30056273749999995
2950000,-0.4757,0.29937523750000006
2955000,-0.4116,0.29818773750000005
2960000,-0.4018,0.29700023750000004
2965000,-0.43,0.29581273750000003
2970000,-0.3908,0.2946252375
2975000,-0.3972,0.2934377375
2980000,-0.41605,0.2922502375000001
2985000,-0.36435,0.2910627375
2990000,-0.3494,0.2898752375
2995000,-0.4117,0.2886877375
3000000,-0.446,0.2875002375000001
3005000,-0.42065,0.28631273749999997
3010000,-0.4205,0.28512523749999996
3015000,-0.43035,0.28393773750000006
3020000,-0.4607,0.28275023750000006
3025000,-0.41195,0.28156273749999994
3030000,-0.38145,0.28037523750000004
3035000,-0.45095,0.27918773750000003
3040000,-0.3893,0.2780002375
3045000,-0.39185,0.27681273750000013
3050000,-0.3796,0.2756252375
3055000,-0.34715,0.2744377375
3060000,-0.41495,0.2732502375000001
3065000,-0.41225,0.2720627375000001
3070000,-0.4341,0.2708752375
3075000,-0.4281,0.2696877375000001
3080000,-0.41375,0.26850023750000007
3085000,-0.4807,0.26731273750000006
3090000,-0.5086,0.26612523749999994
3095000,-0.4494,0.26493773750000005
3100000,-0.3218,0.26375023750000004
3105000,-0.26475,0.26256273750000003
3110000,-0.36105,0.2613752375
3115000,-0.3951,0.2601877375
3120000,-0.3814,0.2590002375
3125000,-0.3506,0.2578127375000001
3130000,-0.37125,0.2566252375
3135000,-0.39115,0.2554377375
