episode,rolling_mean_chips,epsilon
1650000,-0.4795,0.6081252375
1655000,-0.39095,0.6069377375
1660000,-0.4264,0.6057502375
1665000,-0.36885,0.6045627375
1670000,-0.36565,0.6033752375
1675000,-0.4462,0.6021877375
1680000,-0.5104,0.6010002375000001
1685000,-0.49475,0.5998127375
1690000,-0.44595,0.5986252375000001
1695000,-0.43795,0.5974377375
1700000,-0.416,0.5962502375000001
1705000,-0.454,0.5950627375
1710000,-0.48335,0.5938752375
1715000,-0.474,0.5926877375
1720000,-0.5063,0.5915002375
1725000,-0.48585,0.5903127375
1730000,-0.43275,0.5891252375
1735000,-0.45685,0.5879377375
1740000,-0.44405,0.5867502375
1745000,-0.38905,0.5855627375000001
1750000,-0.39365,0.5843752375
1755000,-0.44475,0.5831877375000001
1760000,-0.4473,0.5820002375
1765000,-0.4917,0.5808127375000001
1770000,-0.5194,0.5796252375
1775000,-0.48415,0.5784377375
1780000,-0.48265,0.5772502374999999
1785000,-0.4719,0.5760627375
1790000,-0.43505,0.5748752375
1795000,-0.49025,0.5736877375
1800000,-0.51355,0.5725002375000001
1805000,-0.46055,0.5713127375
1810000,-0.44265,0.5701252375000001
1815000,-0.426,0.5689377375
1820000,-0.4157,0.5677502375000001
1825000,-0.45255,0.5665627375
1830000,-0.43325,0.5653752375000001
1835000,-0.45855,0.5641877375
1840000,-0.4151,0.5630002375000001
1845000,-0.39035,0.5618127374999999
1850000,-0.4864,0.5606252375
1855000,-0.47085,0.5594377375
1860000,-0.41385,0.5582502375
1865000,-0.3914,0.5570627375
1870000,-0.44265,0.5558752375
1875000,-0.48605,0.5546877375
1880000,-0.49015,0.5535002375
1885000,-0.51815,0.5523127375
1890000,-0.5385,0.5511252375
1895000,-0.48705,0.5499377375000001
1900000,-0.49415,0.5487502375
1905000,-0.4214,0.5475627375000001
1910000,-0.30735,0.5463752374999999
1915000,-0.38365,0.5451877375
1920000,-0.4481,0.5440002375
1925000,-0.40525,0.5428127375
1930000,-0.38405,0.5416252375
1935000,-0.4503,0.5404377375
1940000,-0.4845,0.5392502375
1945000,-0.46595,0.5380627375
1950000,-0.49915,0.5368752375
1955000,-0.4831,0.5356877375
1960000,-0.43065,0.5345002375000001
1965000,-0.4697,0.5333127375
1970000,-0.4889,0.5321252375000001
1975000,-0.4087,0.5309377375
1980000,-0.37315,0.5297502375
1985000,-0.3795,0.5285627375
1990000,-0.3641,0.5273752375
1995000,-0.40225,0.5261877375
2000000,-0.5023,0.5250002375
2005000,-0.4787,0.5238127374999999
2010000,-0.39785,0.5226252375
2015000,-0.42605,0.5214377375000001
2020000,-0.46285,0.5202502375
2025000,-0.47635,0.5190627375
2030000,-0.39545,0.5178752375
2035000,-0.4245,0.5166877375000001
2040000,-0.48795,0.5155002375000001
2045000,-0.43105,0.5143127375000001
2050000,-0.48,0.5131252374999999
2055000,-0.4652,0.5119377375
2060000,-0.38645,0.5107502375
2065000,-0.4717,0.5095627375
2070000,-0.55795,0.5083752374999999
2075000,-0.5008,0.5071877375
2080000,-0.4531,0.5060002375000001
2085000,-0.46205,0.5048127375
2090000,-0.45625,0.5036252375
2095000,-0.4114,0.5024377375
2100000,-0.405,0.5012502375000001
2105000,-0.40785,0.5000627375000001
2110000,-0.45495,0.49887523749999996
2115000,-0.4451,0.49768773750000006
2120000,-0.36205,0.49650023750000005
2125000,-0.33305,0.49531273750000004
2130000,-0.38035,0.4941252374999999
2135000,-0.37135,0.49293773750000003
2140000,-0.3544,0.4917502375
2145000,-0.48455,0.4905627375
2150000,-0.5046,0.4893752375
2155000,-0.45125,0.4881877375
2160000,-0.4531,0.4870002375
2165000,-0.34655,0.4858127375000001
2170000,-0.3424,0.4846252375000001
2175000,-0.5133,0.48343773749999996
2180000,-0.5031,0.48225023750000007
2185000,-0.4561,0.48106273750000006
2190000,-0.39485,0.47987523750000005
2195000,-0.2802,0.47868773750000004
2200000,-0.3163,0.47750023750000004
2205000,-0.27405,0.4763127375
2210000,-0.36035,0.4751252375
2215000,-0.39475,0.4739377375
2220000,-0.33245,0.4727502375
2225000,-0.3966,0.4715627375
2230000,-0.35715,0.4703752375000001
2235000,-0.407,0.4691877375
2240000,-0.43285,0.46800023749999997
2245000,-0.39995,0.4668127375000001
2250000,-0.4019,0.46562523750000007
2255000,-0.37695,0.46443773749999995
2260000,-0.37575,0.46325023750000005
2265000,-0.47105,0.46206273750000004
2270000,-0.5427,0.46087523750000003
2275000,-0.42195,0.4596877375
2280000,-0.37085,0.4585002375
2285000,-0.3701,0.4573127375
2290000,-0.31435,0.4561252375
2295000,-0.39905,0.4549377375000001
2300000,-0.3743,0.4537502375
2305000,-0.3303,0.4525627375
2310000,-0.36285,0.4513752375000001
2315000,-0.31805,0.4501877375000001
2320000,-0.35865,0.44900023749999995
2325000,-0.4288,0.44781273750000006
2330000,-0.4767,0.44662523750000005
2335000,-0.4258,0.44543773750000004
2340000,-0.41,0.44425023750000003
2345000,-0.4322,0.4430627375
2350000,-0.34955,0.4418752375
2355000,-0.3705,0.4406877375
2360000,-0.4153,0.4395002375
2365000,-0.44715,0.4383127375
2370000,-0.4573,0.4371252375
2375000,-0.40355,0.4359377375000001
2380000,-0.42565,0.43475023749999997
2385000,-0.4931,0.43356273749999996
2390000,-0.4452,0.43237523750000006
2395000,-0.42335,0.43118773750000006
2400000,-0.47915,0.43000023749999994
2405000,-0.48585,0.42881273750000004
2410000,-0.43715,0.42762523750000003
2415000,-0.34335,0.4264377375
2420000,-0.3639,0.42525023750000013
2425000,-0.39065,0.4240627375
2430000,-0.3892,0.4228752375
2435000,-0.42745,0.4216877375
2440000,-0.44,0.4205002375000001
2445000,-0.4477,0.4193127375
2450000,-0.48695,0.41812523749999997
2455000,-0.485,0.41693773750000007
2460000,-0.41585,0.41575023750000006
2465000,-0.41575,0.41456273749999994
2470000,-0.4259,0.41337523750000005
2475000,-0.386,0.41218773750000004
2480000,-0.34325,0.41100023750000003
2485000,-0.32665,0.4098127375
2490000,-0.3659,0.4086252375
2495000,-0.4334,0.4074377375
2500000,-0.46575,0.4062502375000001
2505000,-0.42825,0.4050627375
2510000,-0.43205,0.4038752375
2515000,-0.3853,0.4026877375000001
2520000,-0.34915,0.4015002375000001
2525000,-0.362,0.40031273749999996
2530000,-0.4093,0.39912523749999995
2535000,-0.4674,0.39793773750000005
2540000,-0.41235,0.39675023750000005
2545000,-0.4066,0.39556273750000004
2550000,-0.4178,0.39437523750000003
2555000,-0.41045,0.3931877375
2560000,-0.42105,0.3920002375
2565000,-0.42045,0.3908127375000001
2570000,-0.40085,0.3896252375
2575000,-0.4667,0.3884377375
2580000,-0.4294,0.3872502375000001
2585000,-0.3546,0.3860627375000001
2590000,-0.3762,0.38487523749999997
2595000,-0.41055,0.38368773750000007
2600000,-0.4534,0.38250023750000006
2605000,-0.3891,0.38131273750000005
2610000,-0.378,0.38012523749999994
2615000,-0.42015,0.37893773750000004
2620000,-0.5029,0.37775023750000003
2625000,-0.51435,0.3765627375
2630000,-0.4876,0.3753752375
2635000,-0.45545,0.3741877375
2640000,-0.37525,0.3730002375
2645000,-0.3486,0.3718127375000001
2650000,-0.35115,0.3706252375
2655000,-0.43145,0.3694377375
2660000,-0.4252,0.3682502375000001
2665000,-0.371,0.36706273750000007
2670000,-0.3711,0.36587523750000006
2675000,-0.367,0.36468773750000005
2680000,-0.3065,0.36350023750000005
2685000,-0.31335,0.36231273750000004
2690000,-0.3825,0.36112523750000003
2695000,-0.44385,0.3599377375
2700000,-0.49895,0.3587502375
2705000,-0.45535,0.3575627375
2710000,-0.3633,0.3563752375000001
2715000,-0.3491,0.3551877375
2720000,-0.41645,0.3540002375
2725000,-0.4305,0.3528127375000001
2730000,-0.44785,0.3516252375000001
2735000,-0.39975,0.35043773749999996
2740000,-0.38265,0.34925023750000006
2745000,-0.36295,0.34806273750000005
2750000,-0.31615,0.34687523750000004
2755000,-0.3001,0.34568773750000004
2760000,-0.29605,0.34450023750000003
2765000,-0.3672,0.3433127375
2770000,-0.39295,0.3421252375
2775000,-0.39885,0.3409377375
2780000,-0.43915,0.3397502375
2785000,-0.4697,0.3385627375
2790000,-0.3835,0.3373752375000001
2795000,-0.35335,0.3361877375000001
2800000,-0.44485,0.33500023749999996
2805000,-0.39805,0.33381273750000007
2810000,-0.36745,0.33262523750000006
2815000,-0.4529,0.33143773750000005
2820000,-0.3678,0.33025023750000004
2825000,-0.32075,0.32906273750000004
2830000,-0.3657,0.3278752375
2835000,-0.34145,0.3266877375
2840000,-0.3948,0.3255002375
2845000,-0.45155,0.3243127375
2850000,-0.3845,0.3231252375
2855000,-0.3704,0.3219377375000001
2860000,-0.39545,0.3207502375
2865000,-0.3007,0.31956273749999997
2870000,-0.3034,0.3183752375000001
2875000,-0.41065,0.31718773750000007
2880000,-0.4256,0.31600023749999995
2885000,-0.4627,0.31481273750000005
2890000,-0.48905,0.31362523750000004
2895000,-0.45665,0.31243773750000003
2900000,-0.39525,0.3112502375
2905000,-0.31675,0.3100627375
2910000,-0.3347,0.3088752375
2915000,-0.43445,0.3076877375
2920000,-0.39005,0.3065002375000001
2925000,-0.35595,0.3053127375
2930000,-0.3684,0.3041252375
2935000,-0.3397,0.3029377375000001
2940000,-0.36595,0.3017502375000001
2945000,-0.4314,0.30056273749999995
2950000,-0.43275,0.29937523750000006
2955000,-0.365,0.29818773750000005
2960000,-0.3728,0.29700023750000004
2965000,-0.39695,0.29581273750000003
2970000,-0.3881,0.2946252375
2975000,-0.35725,0.2934377375
2980000,-0.3675,0.2922502375000001
2985000,-0.3524,0.2910627375
2990000,-0.32975,0.2898752375
2995000,-0.3664,0.2886877375
3000000,-0.3983,0.2875002375000001
3005000,-0.38225,0.28631273749999997
3010000,-0.37955,0.28512523749999996
3015000,-0.4405,0.28393773750000006
3020000,-0.4701,0.28275023750000006
3025000,-0.3849,0.28156273749999994
3030000,-0.3388,0.28037523750000004
3035000,-0.42755,0.27918773750000003
3040000,-0.44245,0.2780002375
3045000,-0.42535,0.27681273750000013
3050000,-0.3424,0.2756252375
3055000,-0.30135,0.2744377375
3060000,-0.393,0.2732502375000001
3065000,-0.4137,0.2720627375000001
3070000,-0.39115,0.2708752375
3075000,-0.38035,0.2696877375000001
3080000,-0.4113,0.26850023750000007
3085000,-0.49095,0.26731273750000006
3090000,-0.48585,0.26612523749999994
3095000,-0.4178,0.26493773750000005
